pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_7,pre_8,pre_9,post_1,Y,D
-0.9779029410181119,0.08253035367275618,1.0955536351513149,0,1,1,1,0.0015469162095702886,1.0696963375404738,-0.9779029410181119,13.10398139593499,0
-0.9265861421459505,-1.643029869397839,-3.4645801185060066,1,1,1,0,0.0017149977839804793,0.5556663198673657,7.592940029921129,8.51952617206708,1
1.9197704626211982,-0.7069509312583342,-1.1020137456846602,0,1,1,0,0.0011973240418444093,0.931124430545048,1.9197704626211982,6.602416622236854,0
0.8812777877761789,3.683128076459524,-0.64711837844234,1,0,1,1,0.0011916486255644772,0.9292504843037881,0.8812777877761789,11.162220853439194,0
0.7420817719264768,0.6300621540811671,0.28693217119135017,1,1,0,1,0.001679818453594189,0.5364581962136831,18.720726532305324,17.97864476037885,1
0.14757340404943367,3.5285879922364134,-1.6541937420333808,1,0,0,1,0.0017524177890078918,0.5768532924515416,18.74372696610643,18.596153562056994,1
0.48538856499226907,2.2265481517830175,3.119994921097855,1,1,1,1,0.0013578058362983972,0.9887653787849772,0.48538856499226907,10.867146336113205,0
0.1518560395459809,1.9935994910489265,-2.5379432632622128,1,0,1,1,0.0017717451330203416,0.5881107726454214,12.21356084955793,12.06170481001195,1
0.04199875408727049,3.2960213121201893,-2.7945367048956196,0,0,0,0,0.0014811739665055964,1.0398105880367068,0.04199875408727049,10.343873098436585,0
0.22342231194304768,-1.2488240129438535,3.1011263853320026,1,0,1,1,0.00122023198654377,0.9387973606749229,0.22342231194304768,10.98735430769389,0
-1.0104650860042148,0.13734215149375217,-0.028052692176852134,1,1,1,0,0.0016754353110343429,0.5341119691424425,12.906831472091444,13.917296558095659,1
2.4012221019712214,0.5569535718358674,-1.7723908273700717,0,0,0,1,0.0013534190681568931,0.38706369039192073,16.186102505608343,13.784880403637121,1
0.8019617902708815,-0.30408842429586214,-2.6184568730847904,1,1,0,1,0.001861444676815211,0.6433023701701037,16.252593677814865,15.450631887543985,1
-0.2512079589556501,0.6372816457424495,-0.1694789406806586,0,0,1,1,0.0017884874383865066,1.198039989850586,-0.2512079589556501,10.81737436189135,0
1.2128893708292354,-1.9456012764280755,-0.5895376474162277,0,1,0,0,0.0015331568011764884,0.4632778523533491,13.91914420890446,12.706254838075223,1
-0.6272580860048785,-1.0041583775496643,-3.319913022404709,1,1,1,0,0.0013751993822621565,0.3955865373683469,10.144023860329728,10.771281946334607,1
1.7111585074758555,1.8637747875643815,-1.1860725441694497,1,0,1,1,0.001717344716486003,0.5569719627442413,17.049730386006093,15.338571878530239,1
-0.3943735530227601,1.3415619880055627,6.458033647622763e-4,0,1,0,1,0.001351947554156709,0.9864945396119176,-0.3943735530227601,10.551910632145967,0
-2.32149085645191,2.8440847368732762,-0.21355041282779985,0,0,1,1,0.00185655073350226,1.2401617760504777,-2.32149085645191,7.634593228773671,0
1.3641191953995697,0.5269051482037379,-3.0616996212245735,1,0,0,0,0.0013764359253541146,0.996075999726683,1.3641191953995697,5.726424104009077,0
1.132229132728754,0.456178464526665,2.417699805926066,1,1,1,1,0.0017386644408414348,0.5689739362450776,17.371344472402562,16.23911533967381,1
-0.7743163193587087,0.4043782025756256,-2.863751591913096,1,1,0,0,0.001393270510799734,1.0028002158780667,-0.7743163193587087,4.817468706308592,0
-1.4103749659935867,-0.3553189679588824,-0.6640667304623068,0,1,1,0,0.0011807226391765287,0.9256726791117594,-1.4103749659935867,6.53017724362587,0
-1.8345275806966441,1.3523036620082927,0.8810771271652824,0,1,0,1,0.001646500972510754,0.5188792299514343,14.646597263598242,16.481124844294886,1
-0.2690135379304275,-0.6671871934471791,-0.8636426879738142,0,1,1,0,0.001161600036449565,0.3195041371108962,9.491817170996,9.760830708926427,1
-1.833928577279667,1.7008747424457002,1.5464322822550183,0,1,0,1,0.0018664888339954566,0.6465554861562886,14.875006990478528,16.708935567758196,1
-0.8144680187749751,0.7486881601841773,3.7013594522238975,0,1,0,1,0.0014238919640430874,1.0153253338211898,-0.8144680187749751,10.520806383090187,0
0.16357212237862437,2.095639239125326,0.9335743722865351,1,1,1,1,0.001820122033667253,1.2172611670362152,0.16357212237862437,8.467283974652403,0
0.8555192220504033,2.7648626907508422,0.7125792725523825,1,1,1,1,0.001498620206451752,1.0475509528899662,0.8555192220504033,12.987121075371483,0
-0.819963126879738,0.41138061666014325,-2.776958255333793,1,1,1,0,0.0014562992198265763,0.42900535690781855,12.09209301198488,12.91205613886462,1
-0.12360275997567556,0.3922870673748027,1.9348317297878848,0,1,1,1,0.0015283854050069927,1.0610726353489055,-0.12360275997567556,12.97307604316612,0
0.2549482360414336,0.9342033962942674,-1.0759641682460026,0,1,1,0,0.001120341936614416,0.9065902368355748,0.2549482360414336,9.3198388310676,0
1.7189263382373234,0.0686109112268759,-0.29172227772471704,0,1,0,1,0.0010102788016254432,0.8746366599760897,1.7189263382373234,8.76633493113388,0
-0.9585435275271192,3.266396136207045,-0.8004513305875725,0,0,0,1,0.0016660915989628342,0.5291446235517463,14.9022810361549,15.86082456368202,1
-1.6043102617604807,0.9099541251069662,-1.3055392976952067,0,1,1,1,0.0012688354335921087,0.9556708126781567,-1.6043102617604807,7.0259704353064585,0
-1.845609421710803,2.228707823529022,2.6056383991758385,0,1,0,1,0.0013865706608535097,1.0001105351631625,-1.845609421710803,9.81589180305702,0
0.5557371852897702,1.5351037362285895,2.5490867544754923,1,1,1,0,0.0016241967281601154,0.5074341324151664,19.785644116842143,19.22990693155237,1
-0.060119191350369194,3.002085408270114,-2.4630439569961107,0,0,1,1,0.0012268527664171687,0.9410479053811928,-0.060119191350369194,12.684016415369932,0
0.7720863043931256,0.7043915259474169,-1.7319381049575915,0,0,0,0,0.001488700050691543,0.4431331267181498,15.563764482034635,14.79167817764151,1
-0.14083938715735436,-2.7873269831407677,-1.0000743850120457,1,1,0,0,0.0013519154674853948,0.9864821384876168,-0.14083938715735436,8.005462977457158,0
0.3930939255142595,1.8615112839590724,-3.120703953351554,1,0,1,1,0.001821008676069825,0.6178086996573204,17.82690030115643,17.43380637564217,1
0.22421857415944701,-0.4617879571850587,0.06719428734682875,0,0,0,0,9.068192989574388e-4,0.8476433199570238,0.22421857415944701,12.171348667126887,0
0.023541985168580897,1.7034178000425968,0.0267408187709135,0,1,1,1,0.0017216849750746539,0.5593946187628421,18.041142851028184,18.017600865859603,1
-0.6229626597647884,-0.37729175061620035,1.3479760657857125,1,1,1,1,0.001466248689014246,1.0332950371213518,-0.6229626597647884,7.214502129684444,0
1.2620093806263901,0.8663965466777451,-2.4513865517827322,1,0,0,0,0.0016219789117892793,1.1063099837276362,1.2620093806263901,12.071667276788071,0
-0.4057740427757713,0.2165586461707809,0.7399047105640828,1,1,1,1,0.001546671915737854,0.4695816076365699,11.752745203555408,12.15851924633118,1
0.6667637714424794,0.6524434748104285,0.5886060004194229,0,1,1,1,0.0014747673134269052,1.0370018809916288,0.6667637714424794,10.26235603908873,0
0.16463915453012778,0.07399331157819311,-1.2539583060736772,1,0,0,1,0.001450934156216323,1.026709879077223,0.16463915453012778,9.724302613755489,0
1.7815244747871701,-0.39131071697985687,-3.1846846569464007,1,1,0,0,0.0014945835769723972,0.44574799690083494,14.894009738472864,13.112485263685693,1
0.7112139643238781,1.277762094633778,-1.4391869988623673,0,0,0,1,0.0018258174885148856,0.6207867805983173,15.59127275232299,14.880058787999111,1
-0.3376911558623702,-0.7204280097456803,1.8872432352472215,1,0,0,1,0.0018181421351003157,0.6160402615694952,17.854812955724793,18.192504111587162,1
-0.009148952267354633,0.5968885152804774,0.2510837067169598,0,0,0,1,0.001547607965026476,1.0700213649514998,-0.009148952267354633,12.02391227945294,0
-0.1253092084134337,0.5752465217333684,0.02867472724351594,0,0,0,0,0.0017204126605716028,1.1586833454540846,-0.1253092084134337,9.249596538382622,0
-2.0908460969722986,0.09685422681709255,-5.996997637208508,1,1,1,0,0.0017153258455846205,0.5558486425565304,6.061956826463473,8.152802923435772,1
1.6973938948206848,3.464759131774524,-0.9720941472825652,1,0,0,1,0.0010018839606655303,0.8723407791541964,1.6973938948206848,11.772510759261076,0
1.0638811544875102,-1.6437316758828233,0.06470708946977499,0,0,1,1,0.001487662198431851,0.44267345857631135,17.285589014867245,16.221707860379734,1
-0.7666166362252724,1.0441015313793935,-2.9661967376889655,0,0,1,0,0.0013285029960060349,0.3775387385101644,11.244073656348847,12.01069029257412,1
0.3820075591703802,-0.7099456004753344,-1.824544930611379,1,1,1,0,0.0012603340535234252,0.9526599363560688,0.3820075591703802,6.020636983269107,0
0.24189590360698637,-0.8965324384068658,-0.4531833528350063,0,1,0,0,0.0014769650046227373,0.43796333227758755,14.096512708720036,13.85461680511305,1
-1.1327594110524208,0.9353602204810321,-0.7161317822062792,0,0,1,0,0.0016178258100852008,0.5042115873144235,9.328740732805427,10.461500143857847,1
1.4899074136532278,4.094286710167873,0.6587129295908962,1,1,1,1,0.0014083196027170363,0.4089078351447554,20.237728144801654,18.747820731148426,1
-0.24824710496896527,3.0111471610261167,-1.2270654922195534,1,0,1,1,0.0016405544856529929,0.5158028772404075,14.97985968826608,15.228106793235046,1
0.18358370794345288,1.2591504230365245,-1.080994408696683,1,0,0,1,0.0012075908580930388,0.9345415356081183,0.18358370794345288,13.534275824087908,0
0.40487100943974613,0.0766135246428844,0.8750556670675627,1,0,1,1,0.0017522018260114729,1.1767287269372646,0.40487100943974613,7.832373080348454,0
-0.9941244693094229,3.8886150867861,-0.9028418976860367,0,0,1,1,0.001551110987542832,1.0716707476017207,-0.9941244693094229,13.959653788614395,0
-1.0854293295672695,0.6683793719996698,-3.2198112363205498,0,0,1,0,0.0015913094257991108,1.0910174229495226,-1.0854293295672695,9.323367354203523,0
-0.0485425545297223,-0.26066499474160443,-2.549806975929778,1,0,1,0,0.001683466019280709,0.5384185357826344,13.86132786932012,13.909870423849842,1
0.5760856005122063,-0.9197529165878389,0.33961078998461014,0,1,0,1,0.0017373342721316055,1.168217608051942,0.5760856005122063,13.427842026736375,0
0.07383053184461318,0.17405969848784097,0.32913114010248834,1,0,0,0,0.001213209082101207,0.9364263546051023,0.07383053184461318,10.943103416865533,0
0.7059455713022184,3.359042737737745,0.21412257735258677,1,1,0,1,0.0012636620060833706,0.9538355269639434,0.7059455713022184,11.23969514874306,0
0.33498010339135387,2.5354729791000756,-0.06662294460555451,0,1,0,1,0.0016923593474010145,1.1432282238541662,0.33498010339135387,11.862256221854524,0
0.5453878059246172,1.7884641237397738,0.9595210269815755,1,1,1,1,0.0014700157510654525,0.43493036466896334,16.830085693339715,16.2846978874151,1
-1.402905905941268,-1.3148311714865826,-1.7592898673157986,1,1,1,0,0.00133305687707194,0.9792619256398034,-1.402905905941268,4.515409244601844,0
0.6770538909438814,0.6159872357941953,1.428885175041804,1,0,0,1,0.0012829296498960007,0.9607192070558016,0.6770538909438814,10.475784569596614,0
-0.7898004461429073,2.5440363223175853,-3.318357938789381,0,0,1,0,0.0013029146900733893,0.9680007131451493,-0.7898004461429073,11.506205406243943,0
-0.46572888943409596,0.5562858841679554,0.32333074505031445,1,0,0,1,0.0013139619992968668,0.9720886697023441,-0.46572888943409596,9.28179088359417,0
-0.10485206523478932,0.035472554713519955,-1.6850378276455666,0,1,1,1,0.0015027850801542617,1.0494188331267826,-0.10485206523478932,7.328906328066937,0
-1.6478510873053362,1.073653213167593,0.2239952134958978,1,1,1,1,0.001573327616601494,0.48226695177303935,9.765420205745402,11.413271293050737,1
-0.09953695197135921,-0.00309668456207568,-1.2011578332879693,1,0,1,0,0.001502752639202484,0.44940425378857424,12.853275781594341,12.9528127335657,1
-0.43985763684320345,0.49836669116492827,-1.8338056065347594,0,1,0,0,0.0018473579635805933,0.6343038825170412,10.528238958705863,10.968096595549067,1
-0.7185114519384642,4.387088634303813,-0.9154068195003103,0,0,0,1,0.001331157001311255,0.9785420591453131,-0.7185114519384642,14.687156778447699,0
-0.5545975963349133,1.7792457256569505,-0.4608073775364876,0,0,1,1,0.0015728659300452616,0.4820443469956613,14.232979429175971,14.787577025510885,1
1.2454891767514265,2.7660499494382083,-1.0076559898120907,1,0,0,1,0.0013609276439360879,0.9899809258786438,1.2454891767514265,14.179040327455734,0
-1.2589213509611035,1.0699613605214713,-1.3386078682100617,0,0,0,0,0.0017426858686283087,0.5712666307051405,14.691301344805899,15.950222695767001,1
-0.2153844814280237,0.35575668712155817,-2.5416060626424897,0,0,1,1,0.0013677320412721088,0.9926435595873674,-0.2153844814280237,7.737166402933798,0
-2.4719617101194578,1.930396114888655,1.0746264154371392,0,0,0,1,0.0016018826085763551,0.4962365828532952,17.887878960053374,20.359840670172833,1
-0.6741693201060691,-1.1007681610583377,-0.9193297132587395,1,1,0,0,0.0014628709582845763,0.4318339521244343,12.100701355002355,12.774870675108424,1
-0.5012971854299173,3.0777407147560285,-0.5466912894706568,0,0,0,1,0.0013017516783284564,0.9675729727753681,-0.5012971854299173,10.568892816122808,0
1.5423257879520311,0.6863823512878057,1.3204202808216179,0,1,1,1,0.0016213981903924531,0.5060160440434515,18.393354934198147,16.851029146246116,1
-0.9620180652367581,-3.274182194355232,1.94708651107636,1,0,0,1,0.0014841253414307558,0.4411105513740336,13.194159127958574,14.156177193195333,1
-0.8721795364414061,-0.22908669908050294,1.686922302027679,0,0,1,1,0.0015110521703120977,1.0531496192632572,-0.8721795364414061,10.677647294011592,0
-1.3976296179043637,0.41466894965958223,-1.5582506540809615,0,0,1,0,0.0012474936580924255,0.3481605918213213,11.752901642429416,13.15053126033378,1
0.1798051668164062,3.813179448820685,0.1468638385318537,0,1,0,1,0.0016689433879179061,0.5306557860789766,23.81857286791255,23.638767701096143,1
1.1540919877873363,0.8882915994975601,1.8401005554193888,1,1,1,1,9.016034707515966e-4,0.8463550176462413,1.1540919877873363,8.232068831406352,0
-1.1985336100864885,-1.0984510208440028,-3.283269742893575,1,1,1,0,0.0013080689667801227,0.9699023873163389,-1.1985336100864885,3.9435507691696614,0
-0.4257244014740217,0.594303068579582,-3.3641468062398188,0,0,1,0,0.0012446501759086363,0.9471720095554994,-0.4257244014740217,5.877558314426622,0
1.3663086088475052,-0.2742400341641398,-0.7863381803991206,0,1,0,1,0.0014696941703366859,0.4347905219319001,13.669278739792881,12.302970130945376,1
-0.6842973946586617,-1.2259963477577616,-2.0254266697310737,1,1,1,0,0.001597993316597704,0.4943103222152607,11.192862278544954,11.877159673203616,1
0.6855122083762767,0.05485995990291859,2.7720668407403575,0,1,1,1,0.0011267592773976287,0.3085640574319988,15.089441414384481,14.403929206008204,1
0.38950354281373684,-1.6250130298051433,1.170475624037509,1,0,1,1,0.001644145246370297,1.1176583312018562,0.38950354281373684,7.081340604139923,0
-1.3053959238053046,4.7956401910390625,-5.636108023114524,0,0,1,0,0.0012044809443373292,0.33350275637879967,12.838022212073472,14.143418135878777,1
1.2168880111011253,1.3935003071535161,-3.8855651569664857,1,0,0,0,0.0015121490880791605,0.45364695985276143,14.771462863649809,13.554574852548685,1
0.7951740182723104,1.883981929339366,0.4592135918027578,1,1,0,1,0.0010592059218674033,0.8884079894957154,0.7951740182723104,15.381965139173108,0
-0.4882025094258004,-0.6283714606062667,-0.33228345753646416,1,0,1,0,0.0011784029642170036,0.9249180998806552,-0.4882025094258004,7.87735246818349,0
-0.9039934546301625,2.8323502784840646,2.703941649916019,0,1,0,1,0.001806182710009565,1.2087166545628347,-0.9039934546301625,14.59285832626846,0
-0.3904184180869261,1.7384011683681813,-0.6314210840827902,0,0,0,1,0.001390633836883981,1.0017395619693252,-0.3904184180869261,14.025633712557376,0
0.814063415145414,-0.3274183268916506,2.187878792631771,1,0,1,1,0.001312028541391962,0.37136994695656744,15.265235138205766,14.451171723060352,1
-0.5642492801834313,0.8476356539915227,-4.398628478244733,0,0,1,0,8.584050037338743e-4,0.8359394465581421,-0.5642492801834313,6.581111551061561,0
-1.874205318769318,0.43483570095198965,-2.8465428973201283,0,0,1,0,0.0016956499385946185,0.5450187101272655,11.500280746791548,13.374486065560866,1
-0.14290471092110035,2.8196705178936172,-0.7122084509284038,1,0,0,1,0.0016057190394470745,0.4981440167285362,17.120124418291436,17.263029129212537,1
0.7719040097423404,0.7685652237752598,-1.8463912996963479,0,0,0,0,0.0015437107652577174,0.46819316254561555,20.185566940093608,19.41366293035127,1
-1.1591179301675416,2.5347467536464183,-2.3924721204263744,0,0,1,0,0.0014037997077024707,0.4070637852546298,13.072008070636375,14.231126000803917,1
-0.23791552767033572,2.032138235260425,-3.0496664621734744,0,0,1,0,9.212940702190367e-4,0.8512539689858515,-0.23791552767033572,12.876417583496849,0
-1.2221933260222537,0.5769018174868454,-1.9336874767317824,0,0,1,0,0.00107322873608998,0.8924807703384319,-1.2221933260222537,6.597895298778017,0
0.11680621292563519,0.9294044192462011,-3.696924058334873,1,0,0,0,0.0016094436731602904,1.1000028803713915,0.11680621292563519,5.200627846692235,0
-0.1324996280135214,-0.21963235054416375,-2.1634592087183746,1,1,1,0,0.001217500877479976,0.9378733305203176,-0.1324996280135214,8.202686319535209,0
-0.03368477603763468,0.29572433442800605,0.5823590432986903,1,0,1,1,0.00128525039148461,0.3615573152615509,15.365098049208951,15.398782825246586,1
-0.6223264182274701,-0.9741264745530844,-2.3288928829660067,0,1,1,0,0.0017697337785685754,1.186929062242358,-0.6223264182274701,7.713106548942848,0
-0.7093634615529283,0.3998399953173172,0.5939554711969024,0,1,0,1,0.0016910364019968147,0.5425100377372448,14.25753644100125,14.966899902554179,1
0.871445414408745,0.4839713885261707,-0.42981929080640313,0,0,0,1,0.0013247787062713775,0.9761352899086967,0.871445414408745,11.917928048340675,0
0.10513801903716691,0.6915873188641376,-0.3113105462449002,0,1,1,0,0.0018014594467502317,0.605848304870902,15.80891645456751,15.703778435530344,1
-0.1869352675738574,4.53461719558879,-4.720218651676825,0,0,0,1,0.001586460471627154,1.0886422651374936,-0.1869352675738574,9.819979484405485,0
-3.2131885324208285,1.2053068839064682,-4.316617337652699,0,0,1,0,0.0014772215294952431,0.43807569517688527,8.950440945294146,12.163629477714974,1
-1.2756187031638488,-1.089929671960014,-0.7544616721550284,0,0,1,0,0.0018255330764507137,1.2206102464540467,-1.2756187031638488,7.100383769920156,0
0.7629063178863784,2.3141487417747597,2.0324328144893986,1,1,1,1,0.0013204143992819834,0.9744972969858985,0.7629063178863784,11.719282081964204,0
-0.40681514344280656,0.592677283081547,0.6378450109277065,0,1,1,1,0.0012741065227399005,0.35755053497871914,15.82978442232547,16.236599565768277,1
-1.2083177838806107,2.9931536418707596,-1.1970445121962388,0,0,1,0,0.0015801327600181497,0.48556003980457807,14.352295173907965,15.560612957788576,1
-0.4393226568783501,1.0760394365471995,1.2020161496614947,0,1,1,1,0.0016501072564364682,0.5207538339232345,16.73053757928145,17.1698602361598,1
-0.3755807459429771,3.272312783731654,-1.2341704129131845,0,0,0,0,0.0019889666827176537,0.7307978399059362,14.595907430395345,14.971488176338323,1
-0.5014423951467075,0.9756371681750033,-1.0168400813691654,1,1,0,1,0.0014124011849234086,1.0105802367893713,-0.5014423951467075,8.050598783802512,0
0.49661257577875406,0.23259249522540526,1.649643667800719,0,1,1,1,0.0014944756259418145,1.0456998805423414,0.49661257577875406,10.369865894143762,0
1.520880938228929,3.798293995172538,-3.05926926731459,1,0,0,1,0.0013668176821808578,0.9922847064643469,1.520880938228929,12.221644923340016,0
0.9880918278113577,-0.9319750306157137,-1.2523363990690208,0,1,0,0,0.0012991009196393788,0.9665999157633456,0.9880918278113577,8.130212680227931,0
1.2461225339710715,1.6008941969943136,-2.498000963436418,1,0,0,1,0.001602468476576701,0.4965273971688724,15.102564532170707,13.856441998199635,1
-0.32986732749848297,-0.38070945924408806,-1.9419044386369344,0,0,1,0,0.0015660375145265493,1.0787639605630162,-0.32986732749848297,10.667914103249949,0
0.8443447139889441,2.6871167348739613,-3.8179652786042295,1,0,0,0,0.0018042223190557053,1.2075245008652284,0.8443447139889441,7.887325889826058,0
-0.9810757552463163,1.6236110895507225,-0.7902987986067389,0,0,1,0,0.001796314485831221,0.6027392438763768,15.825021429249738,16.806097184496053,1
-0.13922140511745731,0.39316441178820605,0.6993240371629768,0,1,1,1,0.0018258240273575426,0.6207908398386703,15.313387248331553,15.45260865344901,1
2.185437906473497,0.46590207285564667,-1.150823621428008,0,0,0,1,0.0010183694365154873,0.8768676578441956,2.185437906473497,9.821869323629613,0
-0.012828009878607183,2.2568116745720657,-1.5150856261664822,1,0,0,0,0.0017890717889913837,0.5983895570053379,13.590451093376817,13.603279103255424,1
-0.3053089259706885,-0.5061460863907123,0.0627635907371733,1,1,0,1,0.0016524829963617943,0.5219924803660652,14.737776823494851,15.04308574946554,1
-0.584213460652307,-0.09922746892684486,1.3374555439761227,1,0,0,1,9.293056574652249e-4,0.8532749970907757,-0.584213460652307,9.586633252721214,0
0.7712685018726609,1.5768048687349654,0.7108689185871369,1,1,1,1,0.0017085631225921263,0.5521022742648138,18.227802615319323,17.45653411344666,1
2.1061893617617953,2.0610443761018846,0.3855296812721556,1,1,1,1,0.0013457966357072627,0.9841245395283984,2.1061893617617953,14.808463454587477,0
0.41215703684703703,-1.4253807461679493,1.4480513667234303,0,0,0,0,0.0016982886040414935,1.1464587311969798,0.41215703684703703,7.304434671380406,0
-0.2612648780939568,1.271889185598389,-2.7130388285522145,0,1,1,0,0.0014431278055896894,0.42339180003953353,14.943615317266929,15.204880195360886,1
2.07378364600369,-0.6429389009133228,-1.1094766037045354,1,1,0,1,0.0015194668681808232,0.45697882460714534,14.49060981831521,12.41682617231152,1
